,Date,Airline,Origin,Destination,DepTime,DepDelay,ArrTime,ArrDelay,AirTime,Distance,FlightNumber
8527,2021-10-14,Spirit Air Lines,EWR,MCO,1526.0,0.0,1800.0,0.0,121.0,937.0,629
8528,2021-10-01,Spirit Air Lines,LAX,ORD,1938.0,8.0,130.0,2.0,213.0,1744.0,730
8529,2021-10-12,Spirit Air Lines,AUS,MCO,1650.0,30.0,2015.0,19.0,126.0,994.0,732
8530,2021-10-17,Spirit Air Lines,LAS,EWR,2250.0,0.0,639.0,0.0,258.0,2227.0,760
8531,2021-10-04,Spirit Air Lines,TPA,DFW,2052.0,7.0,2220.0,0.0,126.0,929.0,813
8532,2021-10-12,Spirit Air Lines,IAH,MCO,1225.0,0.0,1537.0,0.0,112.0,854.0,830
8533,2021-10-17,Spirit Air Lines,MCO,RIC,1524.0,0.0,1719.0,0.0,93.0,667.0,930
8534,2021-10-18,Spirit Air Lines,LAS,IAH,1729.0,0.0,2247.0,9.0,146.0,1222.0,932
8535,2021-10-08,Spirit Air Lines,IAH,LAS,1447.0,0.0,1612.0,5.0,173.0,1222.0,933
8536,2021-10-01,Spirit Air Lines,LAX,OAK,1133.0,6.0,1249.0,4.0,54.0,337.0,948
8537,2021-10-06,Comair Inc.,CLT,PIA,1450.0,0.0,1603.0,6.0,89.0,607.0,5020
8538,2021-10-05,Comair Inc.,CLT,FWA,2003.0,0.0,2136.0,0.0,64.0,460.0,5040
8539,2021-10-09,Comair Inc.,ABE,CLT,1125.0,0.0,1312.0,0.0,79.0,481.0,5052
8540,2021-10-31,Comair Inc.,IND,DCA,1441.0,0.0,1614.0,0.0,69.0,500.0,5060
8541,2021-10-31,Comair Inc.,PHL,BTV,1037.0,0.0,1201.0,0.0,72.0,335.0,5075
8542,2021-10-02,Comair Inc.,CLT,AVL,1110.0,0.0,1202.0,0.0,27.0,91.0,5085
8543,2021-10-27,Comair Inc.,CLT,BHM,1554.0,5.0,1617.0,2.0,58.0,350.0,5108
8544,2021-10-15,Comair Inc.,BTV,CLT,1720.0,0.0,1932.0,0.0,110.0,761.0,5135
8545,2021-10-04,Comair Inc.,PHL,ALB,2054.0,0.0,2202.0,0.0,39.0,212.0,5138
8546,2021-10-26,Comair Inc.,PHL,STL,847.0,0.0,1014.0,0.0,127.0,814.0,5142
8547,2021-10-21,Comair Inc.,CLT,HPN,2023.0,0.0,2206.0,0.0,84.0,564.0,5152
8548,2021-10-03,Comair Inc.,MDT,CLT,1003.0,0.0,1133.0,0.0,65.0,413.0,5160
8549,2021-10-07,Comair Inc.,PHL,DTW,1029.0,0.0,1208.0,0.0,66.0,453.0,5162
8550,2021-10-03,Comair Inc.,XNA,CLT,714.0,6.0,1048.0,16.0,108.0,754.0,5182
8551,2021-10-25,Comair Inc.,JAN,CLT,1424.0,0.0,1721.0,0.0,81.0,562.0,5206
8552,2021-10-20,Comair Inc.,CLT,CVG,2008.0,0.0,2132.0,0.0,55.0,335.0,5209
8553,2021-10-26,Comair Inc.,CID,CLT,1053.0,2.0,1400.0,0.0,95.0,742.0,5214
8554,2021-10-30,Comair Inc.,CAE,CLT,502.0,0.0,545.0,0.0,25.0,88.0,5219
8555,2021-10-06,Comair Inc.,FAY,CLT,1051.0,3.0,1135.0,0.0,30.0,118.0,5220
8556,2021-10-21,Comair Inc.,CLT,VPS,1319.0,6.0,1418.0,15.0,74.0,460.0,5239
8557,2021-10-25,Comair Inc.,MSN,CLT,1057.0,7.0,1359.0,0.0,99.0,708.0,5242
8558,2021-10-15,Comair Inc.,AGS,DCA,1932.0,0.0,2058.0,0.0,72.0,468.0,5245
8559,2021-10-28,Comair Inc.,PHL,BGR,1343.0,3.0,1523.0,0.0,75.0,473.0,5249
8560,2021-10-14,Comair Inc.,GSP,CLT,702.0,0.0,819.0,0.0,26.0,75.0,5250
8561,2021-10-03,Comair Inc.,DFW,JAN,1442.0,13.0,1609.0,10.0,54.0,408.0,5253
8562,2021-10-02,Comair Inc.,LIT,CLT,1230.0,0.0,1540.0,0.0,96.0,640.0,5258
8563,2021-10-23,Comair Inc.,FAY,CLT,1421.0,0.0,1525.0,0.0,32.0,118.0,5260
8564,2021-10-10,Comair Inc.,AGS,CLT,448.0,0.0,537.0,0.0,30.0,140.0,5263
8565,2021-10-23,Comair Inc.,ATL,CLT,1807.0,0.0,1930.0,0.0,43.0,226.0,5264
8566,2021-10-04,Comair Inc.,ORF,DCA,1149.0,0.0,1239.0,0.0,33.0,142.0,5265
8567,2021-10-28,Comair Inc.,BHM,CLT,2009.0,180.0,2232.0,168.0,55.0,350.0,5302
8568,2021-10-13,Comair Inc.,TYS,DFW,1214.0,0.0,1346.0,5.0,114.0,771.0,5307
8569,2021-10-15,Comair Inc.,GSP,CLT,454.0,0.0,553.0,0.0,23.0,75.0,5344
8570,2021-10-19,Comair Inc.,GSP,CLT,634.0,94.0,814.0,127.0,24.0,75.0,5344
8571,2021-10-23,Comair Inc.,GSP,CLT,453.0,0.0,535.0,0.0,20.0,75.0,5344
8572,2021-10-05,Comair Inc.,IAD,CLT,622.0,0.0,748.0,0.0,56.0,322.0,5362
8573,2021-10-12,Comair Inc.,ORF,CLT,654.0,0.0,828.0,0.0,64.0,290.0,5369
8574,2021-10-16,Comair Inc.,CLT,CAK,1958.0,0.0,2124.0,0.0,62.0,394.0,5371
8575,2021-10-02,Comair Inc.,EWN,CLT,515.0,0.0,624.0,0.0,47.0,221.0,5388
8576,2021-10-12,Comair Inc.,CSG,DFW,830.0,1.0,1002.0,12.0,114.0,705.0,5394
8577,2021-10-21,Comair Inc.,OAJ,CLT,2012.0,0.0,2140.0,0.0,51.0,191.0,5397
8578,2021-10-18,Comair Inc.,CLT,OKC,914.0,0.0,1049.0,0.0,131.0,940.0,5402
8579,2021-10-19,Comair Inc.,PHL,GSP,1538.0,0.0,1715.0,0.0,76.0,515.0,5438
8580,2021-10-15,Comair Inc.,CLT,MSN,1527.0,22.0,1639.0,23.0,97.0,708.0,5442
8581,2021-10-19,Comair Inc.,CLT,XNA,1815.0,15.0,1933.0,14.0,105.0,754.0,5470
8582,2021-10-28,Comair Inc.,ABE,CLT,1805.0,55.0,2001.0,38.0,89.0,481.0,5502
8583,2021-10-20,Comair Inc.,ORF,PHL,1817.0,0.0,1936.0,0.0,45.0,212.0,5504
8584,2021-10-06,Comair Inc.,PHL,BGR,2056.0,0.0,2252.0,8.0,72.0,473.0,5513
8585,2021-10-13,Comair Inc.,JAX,CLT,1155.0,51.0,1305.0,29.0,54.0,328.0,5515
8586,2021-10-12,Southwest Airlines Co.,SMF,SEA,1526.0,71.0,1709.0,54.0,90.0,605.0,1304
8587,2021-10-13,Southwest Airlines Co.,BWI,MDW,1844.0,0.0,1940.0,0.0,96.0,611.0,1194
8588,2021-10-13,Southwest Airlines Co.,CMH,DAL,1311.0,1.0,1455.0,15.0,127.0,919.0,4960
8589,2021-10-13,Southwest Airlines Co.,LAS,DAL,1835.0,120.0,2311.0,121.0,131.0,1067.0,518
8590,2021-10-13,Southwest Airlines Co.,LIH,LAX,1252.0,12.0,2109.0,0.0,300.0,2615.0,4590
8591,2021-10-13,Southwest Airlines Co.,SRQ,DAL,1038.0,13.0,1215.0,20.0,145.0,934.0,2050
8592,2021-10-14,Southwest Airlines Co.,HNL,OGG,1045.0,0.0,1131.0,1.0,22.0,100.0,4594
8593,2021-10-14,Southwest Airlines Co.,LAS,SAN,1547.0,22.0,1652.0,17.0,41.0,258.0,2353
8594,2021-10-14,Southwest Airlines Co.,MCO,BWI,2037.0,12.0,2239.0,4.0,109.0,787.0,572
8595,2021-10-14,Southwest Airlines Co.,MDW,DAL,1216.0,21.0,1433.0,18.0,121.0,793.0,1084
8596,2021-10-23,Southwest Airlines Co.,ATL,PNS,957.0,0.0,1004.0,0.0,49.0,271.0,2234
8597,2021-10-23,Southwest Airlines Co.,ATL,TPA,613.0,0.0,728.0,0.0,60.0,406.0,2503
8598,2021-10-23,Southwest Airlines Co.,BWI,SDF,1243.0,18.0,1426.0,16.0,86.0,495.0,2495
8599,2021-10-23,Southwest Airlines Co.,DAL,LAS,611.0,6.0,644.0,0.0,144.0,1067.0,2600
8600,2021-10-23,Southwest Airlines Co.,DCA,MCO,800.0,0.0,1013.0,0.0,119.0,759.0,2511
8601,2021-10-23,Southwest Airlines Co.,HRL,HOU,629.0,9.0,723.0,0.0,43.0,277.0,3960
8602,2021-10-23,Southwest Airlines Co.,MSP,PHX,757.0,0.0,936.0,11.0,173.0,1276.0,3150
8603,2021-10-23,Southwest Airlines Co.,SAN,SJC,1706.0,21.0,1829.0,24.0,70.0,417.0,6224
8604,2021-10-28,Southwest Airlines Co.,MHT,BWI,1729.0,69.0,1846.0,51.0,66.0,377.0,5034
8605,2021-10-28,Southwest Airlines Co.,OAK,HOU,635.0,0.0,1211.0,0.0,198.0,1642.0,831
8606,2021-10-28,Southwest Airlines Co.,SJU,FLL,731.0,1.0,1021.0,1.0,143.0,1046.0,1054
8607,2021-10-28,Southwest Airlines Co.,SNA,SJC,1216.0,21.0,1322.0,12.0,54.0,342.0,1368
8608,2021-10-29,Southwest Airlines Co.,AUS,BWI,556.0,1.0,958.0,0.0,167.0,1342.0,616
8609,2021-10-29,Southwest Airlines Co.,AUS,HOU,1949.0,24.0,2039.0,19.0,37.0,148.0,1978
8610,2021-10-29,Southwest Airlines Co.,BWI,BDL,1620.0,10.0,1737.0,12.0,51.0,283.0,536
8611,2021-10-29,Southwest Airlines Co.,BWI,ISP,1148.0,43.0,1247.0,32.0,43.0,220.0,1860
8612,2021-10-29,Southwest Airlines Co.,DAL,LBB,1246.0,36.0,1350.0,30.0,48.0,293.0,1363
8613,2021-10-29,Southwest Airlines Co.,FLL,SJU,2000.0,25.0,2229.0,9.0,134.0,1046.0,1539
8614,2021-10-29,Southwest Airlines Co.,HOU,DEN,1214.0,9.0,1337.0,7.0,128.0,883.0,1059
8615,2021-10-29,Southwest Airlines Co.,KOA,OGG,1609.0,0.0,1642.0,0.0,20.0,84.0,673
8616,2021-10-29,Southwest Airlines Co.,LAS,FAT,1515.0,0.0,1619.0,0.0,48.0,259.0,1768
8617,2021-10-29,Southwest Airlines Co.,ONT,SMF,1907.0,32.0,2013.0,18.0,57.0,390.0,1007
8618,2021-10-29,Southwest Airlines Co.,SDF,ATL,1924.0,0.0,2034.0,0.0,57.0,321.0,746
8619,2021-10-29,Southwest Airlines Co.,SFO,LAX,2231.0,76.0,2338.0,53.0,55.0,337.0,1723
8620,2021-10-29,Southwest Airlines Co.,SMF,SAN,1641.0,141.0,1804.0,134.0,71.0,480.0,1633
8621,2021-10-30,Southwest Airlines Co.,BNA,MDW,2046.0,16.0,2209.0,9.0,64.0,395.0,4376
8622,2021-10-30,Southwest Airlines Co.,DEN,CMH,1317.0,7.0,1750.0,5.0,141.0,1154.0,3276
8623,2021-10-30,Southwest Airlines Co.,DEN,LGA,1715.0,0.0,2240.0,0.0,188.0,1620.0,4247
8624,2021-10-30,Southwest Airlines Co.,HNL,SAN,911.0,0.0,1729.0,0.0,304.0,2614.0,4567
8625,2021-10-30,Southwest Airlines Co.,HOU,BUR,1904.0,9.0,2025.0,0.0,189.0,1389.0,1543
8626,2021-10-30,Southwest Airlines Co.,MCO,RDU,2129.0,39.0,2259.0,29.0,76.0,534.0,3609
8627,2021-10-30,Southwest Airlines Co.,MDW,MCI,811.0,6.0,926.0,0.0,59.0,405.0,3098
8628,2021-10-30,Southwest Airlines Co.,MEM,PHX,1558.0,0.0,1726.0,0.0,168.0,1264.0,3322
8629,2021-10-05,Southwest Airlines Co.,OAK,BUR,640.0,0.0,746.0,0.0,53.0,325.0,5040
8630,2021-10-05,Southwest Airlines Co.,OAK,PHX,1336.0,0.0,1543.0,8.0,94.0,646.0,4994
8631,2021-10-05,Southwest Airlines Co.,OAK,SBA,1050.0,0.0,1151.0,0.0,47.0,263.0,4101
8632,2021-10-05,Southwest Airlines Co.,ONT,OAK,1510.0,5.0,1618.0,0.0,52.0,362.0,2625
8633,2021-10-05,Southwest Airlines Co.,PHX,SAN,2147.0,12.0,2252.0,12.0,50.0,304.0,5147
8634,2021-10-05,Southwest Airlines Co.,SEA,DEN,1717.0,0.0,2118.0,18.0,134.0,1024.0,5200
8635,2021-10-06,Southwest Airlines Co.,BHM,DEN,610.0,0.0,746.0,0.0,141.0,1083.0,2820
8636,2021-10-06,Southwest Airlines Co.,BWI,CHS,1837.0,7.0,2003.0,0.0,68.0,472.0,4460
8637,2021-10-06,Southwest Airlines Co.,BWI,IND,1108.0,13.0,1239.0,0.0,75.0,516.0,3577
8638,2021-10-06,Southwest Airlines Co.,BWI,ORF,2118.0,18.0,2205.0,10.0,34.0,159.0,4915
8639,2021-10-06,Southwest Airlines Co.,HOU,OAK,1511.0,26.0,1702.0,7.0,219.0,1642.0,5738
8640,2021-10-06,Southwest Airlines Co.,LAS,AUS,1012.0,7.0,1500.0,15.0,134.0,1090.0,5515
8641,2021-10-06,Southwest Airlines Co.,MDW,MSP,1730.0,30.0,1844.0,14.0,62.0,349.0,1251
8642,2021-10-06,Southwest Airlines Co.,RIC,ATL,614.0,0.0,756.0,0.0,79.0,481.0,5385
8643,2021-10-06,Southwest Airlines Co.,SJC,LAX,1254.0,14.0,1404.0,4.0,55.0,308.0,5910
8644,2021-10-07,Southwest Airlines Co.,ABQ,DAL,636.0,1.0,925.0,10.0,79.0,580.0,100
8645,2021-10-07,Southwest Airlines Co.,ATL,FLL,741.0,0.0,918.0,0.0,80.0,581.0,431
8646,2021-10-07,Southwest Airlines Co.,AUS,MSP,1038.0,13.0,1304.0,0.0,134.0,1042.0,824
8647,2021-10-07,Southwest Airlines Co.,BNA,HOU,2203.0,58.0,2356.0,46.0,96.0,670.0,2346
8648,2021-10-07,Southwest Airlines Co.,BNA,MSP,2025.0,15.0,2207.0,0.0,93.0,695.0,750
8649,2021-10-07,Southwest Airlines Co.,BNA,ORD,1803.0,0.0,1951.0,11.0,66.0,409.0,3493
8650,2021-10-07,Southwest Airlines Co.,DAL,PIT,1049.0,0.0,1409.0,0.0,127.0,1060.0,801
8651,2021-10-07,Southwest Airlines Co.,DAL,SAT,2303.0,103.0,2355.0,90.0,41.0,247.0,2232
8652,2021-10-07,Southwest Airlines Co.,DEN,DAL,1617.0,72.0,1856.0,56.0,86.0,651.0,51
8653,2021-10-07,Southwest Airlines Co.,JAX,BNA,2006.0,26.0,2032.0,17.0,72.0,483.0,509
8654,2021-10-07,Southwest Airlines Co.,LAS,SLC,2202.0,7.0,5.0,0.0,49.0,368.0,1158
8655,2021-10-07,Southwest Airlines Co.,MCO,IAH,748.0,0.0,912.0,0.0,124.0,854.0,1504
8656,2021-10-07,Southwest Airlines Co.,MKE,DCA,1330.0,55.0,1615.0,50.0,93.0,634.0,2638
8657,2021-10-07,Southwest Airlines Co.,OAK,BUR,714.0,0.0,829.0,0.0,53.0,325.0,1766
8658,2021-10-07,Southwest Airlines Co.,PHX,TUL,1112.0,0.0,1514.0,0.0,108.0,935.0,1597
8659,2021-10-14,Southwest Airlines Co.,SAT,ELP,2019.0,84.0,2049.0,84.0,75.0,496.0,1128
8660,2021-10-14,Southwest Airlines Co.,SEA,OAK,1405.0,25.0,1601.0,16.0,94.0,672.0,2164
8661,2021-10-14,Southwest Airlines Co.,SJC,BUR,1145.0,0.0,1239.0,0.0,46.0,296.0,1629
8662,2021-10-14,Southwest Airlines Co.,SJC,DEN,1117.0,2.0,1434.0,0.0,119.0,948.0,714
8663,2021-10-14,Southwest Airlines Co.,TPA,ATL,2113.0,3.0,2230.0,0.0,64.0,406.0,1739
8664,2021-10-14,Southwest Airlines Co.,TPA,BWI,1400.0,10.0,1609.0,4.0,117.0,842.0,339
8665,2021-10-15,Southwest Airlines Co.,BWI,MKE,2233.0,33.0,2319.0,19.0,96.0,641.0,853
8666,2021-10-15,Southwest Airlines Co.,DAL,ELP,944.0,19.0,1022.0,12.0,83.0,562.0,942
8667,2021-10-15,Southwest Airlines Co.,DAL,FLL,557.0,0.0,929.0,0.0,140.0,1108.0,664
8668,2021-10-15,Southwest Airlines Co.,DEN,MIA,1105.0,10.0,1636.0,0.0,197.0,1709.0,6
8669,2021-10-15,Southwest Airlines Co.,GRR,BWI,1238.0,23.0,1359.0,9.0,69.0,528.0,1904
8670,2021-10-15,Southwest Airlines Co.,MDW,IAD,1838.0,0.0,2111.0,0.0,78.0,577.0,1264
8671,2021-10-15,Southwest Airlines Co.,ORD,FLL,1309.0,4.0,1712.0,0.0,159.0,1182.0,432
8672,2021-10-15,Southwest Airlines Co.,PHX,ABQ,2236.0,36.0,36.0,26.0,45.0,328.0,2120
8673,2021-10-15,Southwest Airlines Co.,PHX,ONT,1558.0,8.0,1706.0,6.0,54.0,325.0,169
8674,2021-10-17,Southwest Airlines Co.,JAN,HOU,705.0,0.0,821.0,0.0,64.0,359.0,4061
8675,2021-10-17,Southwest Airlines Co.,MSP,BNA,1536.0,1.0,1723.0,0.0,90.0,695.0,4137
8676,2021-10-17,Southwest Airlines Co.,PHX,SLC,2226.0,26.0,47.0,17.0,68.0,507.0,5014
8677,2021-10-18,Southwest Airlines Co.,BNA,JAX,1912.0,2.0,2133.0,0.0,66.0,483.0,2099
8678,2021-10-18,Southwest Airlines Co.,DAL,AUS,1921.0,1.0,2014.0,0.0,32.0,189.0,1513
8679,2021-10-18,Southwest Airlines Co.,ECP,ATL,1708.0,28.0,1906.0,21.0,42.0,240.0,311
8680,2021-10-18,Southwest Airlines Co.,LAS,OAK,1456.0,26.0,1623.0,18.0,70.0,407.0,1151
8681,2021-10-18,Southwest Airlines Co.,LGB,RNO,1925.0,0.0,2034.0,0.0,60.0,402.0,598
8682,2021-10-18,Southwest Airlines Co.,MCO,DEN,1500.0,10.0,1645.0,0.0,206.0,1546.0,5049
8683,2021-10-18,Southwest Airlines Co.,OAK,AUS,1138.0,0.0,1648.0,0.0,179.0,1497.0,945
8684,2021-10-18,Southwest Airlines Co.,OAK,BNA,858.0,0.0,1459.0,0.0,228.0,1959.0,277
8685,2021-10-18,Southwest Airlines Co.,SAT,BWI,538.0,0.0,942.0,0.0,170.0,1407.0,5019
8686,2021-10-18,Southwest Airlines Co.,SEA,SMF,1126.0,36.0,1257.0,7.0,72.0,605.0,120
8687,2021-10-18,Southwest Airlines Co.,STL,FLL,2156.0,156.0,116.0,136.0,129.0,1057.0,4994
8688,2021-10-18,Southwest Airlines Co.,STL,PIT,1324.0,0.0,1552.0,0.0,77.0,554.0,1865
8689,2021-06-29,Southwest Airlines Co.,BWI,BNA,1508.0,13.0,1544.0,0.0,81.0,587.0,4984
8690,2021-06-29,Southwest Airlines Co.,BWI,LAS,30.0,225.0,221.0,216.0,270.0,2106.0,5449
8691,2021-06-29,Southwest Airlines Co.,BWI,MCO,1624.0,44.0,1845.0,40.0,127.0,787.0,349
8692,2021-06-29,Southwest Airlines Co.,ICT,DEN,1441.0,26.0,1501.0,16.0,64.0,420.0,2399
8693,2021-06-29,Southwest Airlines Co.,MIA,DAL,2051.0,186.0,2238.0,168.0,147.0,1109.0,3075
8694,2021-06-29,Southwest Airlines Co.,OAK,SEA,1941.0,6.0,2125.0,0.0,91.0,672.0,4558
8695,2021-06-29,Southwest Airlines Co.,SMF,GEG,1210.0,25.0,1348.0,18.0,84.0,649.0,1946
8696,2021-06-29,Southwest Airlines Co.,SNA,LAS,753.0,0.0,856.0,0.0,48.0,226.0,4927
8697,2021-06-29,Southwest Airlines Co.,TPA,BWI,1147.0,7.0,1348.0,0.0,110.0,842.0,277
8698,2021-06-30,Southwest Airlines Co.,ITO,HNL,1830.0,0.0,1917.0,0.0,34.0,216.0,2206
8699,2021-06-30,Southwest Airlines Co.,JAN,HOU,1340.0,0.0,1450.0,0.0,59.0,359.0,4231
8700,2021-06-30,Southwest Airlines Co.,MCI,MDW,827.0,0.0,942.0,0.0,61.0,405.0,5052
8701,2021-06-30,Southwest Airlines Co.,MCO,DAL,704.0,0.0,835.0,0.0,131.0,973.0,3060
8702,2021-06-30,Southwest Airlines Co.,PHL,DEN,710.0,5.0,859.0,0.0,209.0,1558.0,2404
8703,2021-06-30,Southwest Airlines Co.,PHX,OKC,1750.0,40.0,2145.0,30.0,100.0,833.0,4971
8704,2021-06-30,Southwest Airlines Co.,PHX,OMA,904.0,14.0,1324.0,4.0,124.0,1037.0,4753
8705,2021-06-30,Southwest Airlines Co.,PHX,SFO,711.0,6.0,859.0,0.0,93.0,651.0,3516
8706,2021-06-30,Southwest Airlines Co.,PSP,DEN,942.0,0.0,1231.0,0.0,94.0,776.0,4434
8707,2021-06-03,Southwest Airlines Co.,LAS,SJC,1921.0,26.0,2032.0,12.0,56.0,386.0,1913
8708,2021-06-03,Southwest Airlines Co.,MDW,DAL,1320.0,0.0,1536.0,0.0,106.0,793.0,1697
8709,2021-06-03,Southwest Airlines Co.,MDW,STL,1417.0,0.0,1508.0,0.0,40.0,251.0,1899
8710,2021-06-03,Southwest Airlines Co.,PIT,MCO,1838.0,0.0,2052.0,0.0,115.0,834.0,543
8711,2021-06-03,Southwest Airlines Co.,SAN,DEN,1224.0,4.0,1538.0,0.0,121.0,853.0,2034
8712,2021-06-03,Southwest Airlines Co.,STL,ATL,910.0,10.0,1135.0,0.0,73.0,484.0,1249
8713,2021-06-04,Southwest Airlines Co.,BHM,DEN,1834.0,24.0,2009.0,0.0,139.0,1083.0,749
8714,2021-06-04,Southwest Airlines Co.,BWI,CVG,1603.0,23.0,1728.0,13.0,70.0,430.0,775
8715,2021-06-04,Southwest Airlines Co.,BWI,MSY,915.0,55.0,1049.0,39.0,141.0,998.0,614
8716,2021-06-04,Southwest Airlines Co.,COS,LAS,1448.0,0.0,1541.0,0.0,84.0,604.0,922
8717,2021-06-04,Southwest Airlines Co.,DAL,LBB,1554.0,14.0,1653.0,3.0,46.0,293.0,1906
8718,2021-06-04,Southwest Airlines Co.,ECP,BNA,1043.0,0.0,1157.0,0.0,59.0,401.0,1740
8719,2021-06-04,Southwest Airlines Co.,HNL,ITO,2010.0,0.0,2102.0,0.0,37.0,216.0,1064
8720,2021-06-04,Southwest Airlines Co.,LAS,OAK,2149.0,0.0,2306.0,0.0,63.0,407.0,1548
8721,2021-06-04,Southwest Airlines Co.,LAX,DAL,1430.0,0.0,1941.0,11.0,172.0,1246.0,1132
8722,2021-06-04,Southwest Airlines Co.,RSW,MKE,633.0,0.0,825.0,0.0,159.0,1183.0,652
8723,2021-06-04,Southwest Airlines Co.,SFO,SAN,758.0,0.0,920.0,0.0,71.0,447.0,1727
8724,2021-06-04,Southwest Airlines Co.,SJC,SAN,1042.0,0.0,1201.0,0.0,66.0,417.0,1509
8725,2021-06-04,Southwest Airlines Co.,SMF,SAN,1230.0,0.0,1358.0,0.0,73.0,480.0,345
8726,2021-06-05,Southwest Airlines Co.,HOU,LAX,1532.0,12.0,1650.0,0.0,187.0,1390.0,263
8727,2021-06-05,Southwest Airlines Co.,LAX,DEN,619.0,0.0,933.0,0.0,114.0,862.0,2611
8728,2021-06-05,Southwest Airlines Co.,SDF,ATL,1401.0,6.0,1515.0,0.0,55.0,321.0,2271
8729,2021-06-05,Southwest Airlines Co.,SNA,LAS,1734.0,0.0,1832.0,0.0,46.0,226.0,4646
8730,2021-06-13,Southwest Airlines Co.,BUF,FLL,1255.0,0.0,1547.0,0.0,152.0,1166.0,551
8731,2021-06-13,Southwest Airlines Co.,BUR,SJC,1912.0,27.0,2009.0,19.0,47.0,296.0,2753
8732,2021-06-13,Southwest Airlines Co.,CLE,FLL,1644.0,9.0,1941.0,16.0,161.0,1062.0,4494
8733,2021-06-13,Southwest Airlines Co.,MSY,DAL,2301.0,146.0,21.0,141.0,65.0,436.0,3530
8734,2021-06-13,Southwest Airlines Co.,OMA,LAS,2153.0,113.0,2229.0,94.0,142.0,1099.0,2704
8735,2021-06-13,Southwest Airlines Co.,PHX,DEN,1504.0,14.0,1749.0,14.0,91.0,602.0,3462
8736,2021-06-13,Southwest Airlines Co.,PIT,MCO,605.0,0.0,804.0,0.0,106.0,834.0,1446
8737,2021-06-14,Southwest Airlines Co.,AUS,HOU,1401.0,6.0,1450.0,0.0,33.0,148.0,517
8738,2021-06-14,Southwest Airlines Co.,DAL,DEN,756.0,6.0,843.0,0.0,85.0,651.0,1732
8739,2021-06-14,Southwest Airlines Co.,DEN,GEG,157.0,267.0,318.0,268.0,123.0,836.0,1081
8740,2021-06-14,Southwest Airlines Co.,DEN,GEG,1345.0,0.0,1451.0,0.0,108.0,836.0,1229
8741,2021-06-14,Southwest Airlines Co.,IND,DEN,2015.0,0.0,2214.0,79.0,133.0,977.0,487
8742,2021-06-14,Southwest Airlines Co.,MDW,LAS,532.0,0.0,706.0,0.0,196.0,1521.0,648
8743,2021-06-14,Southwest Airlines Co.,MDW,SDF,1959.0,84.0,2150.0,65.0,41.0,271.0,351
8744,2021-06-14,Southwest Airlines Co.,MIA,BWI,723.0,0.0,945.0,0.0,128.0,946.0,1505
8745,2021-06-14,Southwest Airlines Co.,PHX,BWI,2036.0,166.0,343.0,148.0,235.0,1999.0,330
8746,2021-06-14,Southwest Airlines Co.,PHX,PDX,832.0,17.0,1056.0,6.0,128.0,1009.0,815
8747,2021-06-14,Southwest Airlines Co.,RSW,ATL,554.0,0.0,727.0,0.0,77.0,515.0,1961
8748,2021-06-14,Southwest Airlines Co.,SAN,SMF,2045.0,130.0,2227.0,137.0,67.0,480.0,4149
8749,2021-06-14,Southwest Airlines Co.,SJC,LAX,1554.0,4.0,1700.0,0.0,53.0,308.0,1476
8750,2021-06-15,Southwest Airlines Co.,ATL,BNA,844.0,0.0,856.0,1.0,38.0,214.0,1219
8751,2021-06-21,Southwest Airlines Co.,TPA,MDW,623.0,0.0,815.0,10.0,139.0,997.0,2310
8752,2021-06-22,Southwest Airlines Co.,ATL,RDU,2109.0,9.0,2225.0,0.0,57.0,356.0,5359
8753,2021-06-22,Southwest Airlines Co.,BWI,RSW,639.0,0.0,910.0,0.0,136.0,919.0,3176
8754,2021-06-22,Southwest Airlines Co.,DAL,LIT,2316.0,76.0,9.0,59.0,41.0,296.0,58
8755,2021-06-22,Southwest Airlines Co.,DEN,HOU,2018.0,28.0,2328.0,13.0,108.0,883.0,4870
8756,2021-06-22,Southwest Airlines Co.,MCO,DAL,702.0,0.0,842.0,0.0,138.0,973.0,3060
8757,2021-06-22,Southwest Airlines Co.,MCO,PVD,922.0,122.0,1155.0,110.0,138.0,1072.0,5256
8758,2021-06-22,Southwest Airlines Co.,OMA,PHX,711.0,1.0,745.0,0.0,141.0,1037.0,4526
8759,2021-06-22,Southwest Airlines Co.,PDX,SMF,627.0,2.0,749.0,0.0,71.0,479.0,485
8760,2021-06-22,Southwest Airlines Co.,PHX,LAX,710.0,0.0,830.0,0.0,56.0,370.0,101
8761,2021-06-22,Southwest Airlines Co.,SAN,DEN,1827.0,2.0,2134.0,0.0,106.0,853.0,2268
8762,2021-06-22,Southwest Airlines Co.,SJC,SEA,1003.0,0.0,1224.0,4.0,97.0,696.0,2664
8763,2021-06-23,Southwest Airlines Co.,ABQ,HOU,1522.0,22.0,1824.0,14.0,106.0,759.0,1341
8764,2021-06-23,Southwest Airlines Co.,BWI,MIA,1536.0,11.0,1854.0,49.0,133.0,946.0,1035
8765,2021-06-23,Southwest Airlines Co.,GEG,DEN,1219.0,79.0,1523.0,73.0,109.0,836.0,4574
8766,2021-06-23,Southwest Airlines Co.,HOU,STL,750.0,0.0,944.0,0.0,101.0,687.0,4552
8767,2021-06-23,Southwest Airlines Co.,IAH,BNA,730.0,0.0,915.0,0.0,88.0,657.0,4585
8768,2021-06-23,Southwest Airlines Co.,LAX,PHX,2224.0,29.0,2332.0,12.0,52.0,370.0,4167
